,Date,Signal,Open,High,Low,Close,Adj Close
27,2015-12-30,12.6448271064,115.050003,115.349998,114.0,114.040001,106.858749
28,2015-12-31,11.96382432,113.559998,113.970001,112.510002,112.620003,105.528168
29,2016-01-04,12.475991808,110.610001,110.830002,109.080002,110.010002,103.082527
30,2016-01-05,11.09339016,110.410004,110.580002,109.550003,110.25,103.307411
31,2016-01-06,11.1615864192,108.699997,109.599998,108.0,108.57,101.7332
32,2016-01-07,12.0113536932,106.720001,107.5,105.489998,105.669998,99.015808
33,2016-01-08,10.722718818,105.870003,106.489998,103.660004,103.849998,97.31044
34,2016-01-11,11.3289339636,104.209999,104.779999,102.309998,103.400002,96.888771
35,2016-01-12,10.8075252096,104.220001,104.989998,101.940002,103.709999,97.179237
36,2016-01-13,11.661340698,103.910004,104.419998,99.650002,100.379997,94.058937
37,2016-01-14,11.709747252,100.860001,102.709999,99.190002,101.769997,95.361397
38,2016-01-15,11.682590346,99.080002,100.290001,97.510002,100.120003,93.815323
39,2016-01-19,10.942455744,101.07,101.199997,97.739998,98.769997,92.550323
40,2016-01-20,11.4797555316,97.43,100.330002,95.059998,99.18,92.934502
41,2016-01-21,10.9133121024,99.330002,100.910004,98.379997,98.949997,92.718971
42,2016-01-22,11.4359683536,100.650002,101.610001,100.129997,101.370003,94.986595
43,2016-01-25,11.4336748224,100.739998,101.080002,98.849998,99.120003,92.878281
44,2016-01-26,11.57717652,99.519997,101.400002,99.18,101.099998,94.733612
45,2016-01-27,11.6395709568,100.589996,101.589996,99.059998,99.709999,93.431114
46,2016-01-28,10.71203736,100.550003,100.949997,99.220001,99.690002,93.412376
47,2016-01-29,10.725924726,100.040001,102.980003,99.959999,102.959999,96.476471
48,2016-02-01,11.901012984,102.139999,103.089996,101.25,102.489998,96.036064
49,2016-02-02,10.5829962624,101.330002,101.470001,99.769997,100.279999,93.96524
50,2016-02-03,10.6260605808,101.059998,101.07,98.139999,100.410004,94.087059
51,2016-02-04,10.6621341552,100.0,101.970001,99.970001,100.800003,94.452484
52,2016-02-05,11.2064747808,100.349998,100.440002,97.959999,98.040001,91.866287
53,2016-02-16,11.4078926724,97.790001,99.099998,97.220001,98.879997,92.653389
54,2016-02-17,11.0782531344,99.57,101.089996,99.529999,100.43,94.105797
55,2016-02-18,11.882122434,100.510002,100.639999,99.540001,99.949997,93.656013
56,2016-02-19,11.3111264376,99.559998,100.559998,99.110001,100.449997,94.124527
57,2016-02-22,11.0687511168,101.339996,102.010002,101.239998,101.57,95.173996
58,2016-02-23,12.183190236,101.239998,101.489998,100.550003,100.639999,94.302559
59,2016-02-24,12.128880456,99.620003,101.82,98.970001,101.610001,95.211502
60,2016-02-25,12.271808016,101.790001,102.599998,101.389999,102.540001,96.082909
61,2016-02-26,12.1596778152,103.059998,103.470001,102.699997,103.190002,96.691986
62,2016-02-29,12.648369006,103.129997,104.029999,102.720001,102.730003,96.260956
63,2016-03-01,11.9912834052,103.620003,104.940002,103.07,104.940002,98.331795
64,2016-03-02,12.24396516,104.790001,106.089996,104.589996,106.019997,99.343773
65,2016-03-03,11.5897916748,106.050003,107.150002,105.919998,107.129997,100.383881
66,2016-03-04,12.609409302,107.07,108.32,106.669998,107.720001,100.936729
67,2016-03-07,11.434686336,107.209999,108.989998,107.209999,108.889999,102.033043
68,2016-03-08,12.77469774,108.290001,108.290001,106.139999,106.260002,99.568657
69,2016-03-09,12.6202942944,106.620003,107.010002,106.07,106.800003,100.074677
70,2016-03-10,11.94599124,107.099998,107.489998,104.809998,105.93,99.25943
71,2016-03-11,12.03032316,106.790001,108.330002,106.660004,108.199997,101.38649
72,2016-03-14,11.7261403776,107.870003,108.339996,107.400002,107.919998,101.124153
73,2016-03-15,12.2016751164,107.209999,107.279999,106.029999,106.239998,99.549927
74,2016-03-16,12.7875163104,105.730003,107.330002,105.730003,106.989998,100.252693
75,2016-03-17,12.649502718,106.989998,109.099998,106.330002,108.629997,101.789413
76,2016-03-18,11.9335031244,108.769997,109.949997,108.699997,109.610001,102.707703
77,2016-03-21,11.485626084,109.440002,109.940002,109.080002,109.349998,102.464073
78,2016-03-22,11.6206048512,108.779999,109.690002,108.470001,109.220001,102.342255
79,2016-03-23,11.9432460672,108.540001,108.589996,106.800003,106.879997,100.450363
80,2016-03-24,13.064112684,106.239998,107.220001,105.739998,107.199997,100.751106
81,2016-03-28,12.102663228,107.43,107.779999,106.550003,107.330002,100.873306
82,2016-03-29,12.5322372,107.040001,110.339996,106.769997,110.309998,103.674011
83,2016-03-30,11.9302576128,110.889999,111.120003,110.050003,110.32,103.683434
84,2016-03-31,12.5320997664,110.480003,111.169998,110.339996,110.629997,103.97477
85,2016-04-01,12.425094,109.610001,111.220001,109.480003,111.120003,104.43531
86,2016-04-04,12.7473318336,110.910004,111.32,110.099998,110.190002,103.561264
87,2016-04-05,12.5516562264,109.370003,109.860001,108.839996,108.940002,102.386436
88,2016-04-06,11.653841178,108.93,110.269997,108.589996,110.169998,103.54245
89,2016-04-07,12.6471365496,109.370003,109.879997,108.129997,108.68,102.142082
90,2016-04-08,13.1731041312,109.610001,110.07,108.629997,109.110001,102.546211
91,2016-04-11,12.2711329056,109.739998,110.550003,108.75,108.769997,102.226677
92,2016-04-12,13.31634717,108.790001,110.18,108.43,109.940002,103.326279
93,2016-04-13,12.139195266,110.580002,112.43,110.510002,112.309998,105.553719
94,2016-04-14,13.2997770048,112.260002,112.699997,111.879997,112.169998,105.422104
95,2016-04-15,12.5512734816,111.900002,112.629997,111.860001,112.449997,105.685295
96,2016-04-18,12.8705676024,111.980003,113.389999,111.870003,113.300003,106.484169
97,2016-04-19,12.6120616272,113.510002,114.129997,112.889999,113.389999,106.568726
98,2016-04-20,12.139195266,113.389999,114.209999,112.970001,113.559998,106.728516
99,2016-04-21,12.90328488,113.470001,113.919998,112.660004,112.989998,106.192802
100,2016-04-22,12.8189116836,112.980003,114.190002,112.980003,114.110001,107.245422
101,2016-04-25,13.440686994,113.800003,113.910004,112.809998,113.300003,106.484169
102,2016-04-26,12.4319067768,113.669998,114.529999,113.169998,114.410004,107.527374
103,2016-04-27,13.1823531948,114.480003,115.050003,113.900002,114.809998,107.903297
104,2016-04-28,13.092171456,114.269997,115.0,113.190002,113.5,106.672119
105,2016-04-29,12.4848678,113.010002,113.459999,111.720001,112.480003,105.713493
106,2016-05-02,12.1865377872,112.830002,113.510002,112.18,113.480003,106.653343
107,2016-05-03,13.13397918,112.550003,112.559998,110.93,111.620003,104.90522
108,2016-05-04,12.4191953028,110.989998,111.989998,110.370003,110.699997,104.040565
109,2016-05-05,12.9243762216,111.150002,111.330002,110.099998,110.260002,103.627022
110,2016-05-06,13.0147560192,109.800003,110.93,109.540001,110.910004,104.23793
111,2016-05-09,12.198696804,110.919998,111.889999,110.629997,111.230003,104.538681
112,2016-05-10,12.983586084,111.660004,112.400002,111.07,112.349998,105.591309
113,2016-05-11,12.7725248232,112.099998,112.269997,110.870003,110.959999,104.284904
